protein	geneSymbol	moduleColor	MM.green	p.MM.green	MM.red	p.MM.red	MM.brown	p.MM.brown	MM.magenta	p.MM.magenta	MM.pink	p.MM.pink	MM.greenyellow	p.MM.greenyellow	MM.yellow	p.MM.yellow	MM.blue	p.MM.blue	MM.turquoise	p.MM.turquoise	MM.purple	p.MM.purple	MM.grey	p.MM.grey	MM.black	p.MM.black	MM.tan	p.MM.tan	GS.eggs	p.GS.eggs	GS.legs	p.GS.legs	GS.post_gnathopods	p.GS.post_gnathopods	GS.antennas	p.GS.antennas	GS.hepatopancreas	p.GS.hepatopancreas	GS.muscle	p.GS.muscle	GS.head	p.GS.head	GS.gills	p.GS.gills	GS.female	p.GS.female	GS.male	p.GS.male	GS.legs_f	p.GS.legs_f	GS.legs_m	p.GS.legs_m	GS.post_gnathopods_f	p.GS.post_gnathopods_f	GS.post_gnathopods_m	p.GS.post_gnathopods_m	GS.antennas_f	p.GS.antennas_f	GS.antennas_m	p.GS.antennas_m	GS.hepatopancreas_f	p.GS.hepatopancreas_f	GS.hepatopancreas_m	p.GS.hepatopancreas_m	GS.muscle_f	p.GS.muscle_f	GS.muscle_m	p.GS.muscle_m	GS.head_f	p.GS.head_f	GS.head_m	p.GS.head_m	GS.gills_f	p.GS.gills_f	GS.gills_m	p.GS.gills_m
TRINITY_DN1229_c0_g1_i5.p1_Ecy;TRINITY_DN3648_c1_g1_i4.p1_Eve	AHCYL1	green	0.916548847620023	6.06883856059234e-22	0.755451525797987	6.26721265780152e-11	-0.20455411607832	0.141764313732962	-0.23381256216215	0.0919813217377065	0.385975088825159	0.00431102614368538	-0.156763150833931	0.262293300066112	0.398381678446718	0.00313205240956905	-0.333248588977602	0.0147532093790416	-0.188018247371182	0.177589684094415	0.0744472768975911	0.596252854632287	0.102809354721895	0.463826475793705	0.112975696516069	0.4205618891922	0.188750734488711	0.175876019185849	-0.365968384950467	0.0070399194268293	-0.0843901232257519	0.547977959666948	-0.133573964245559	0.340323008063889	-0.0297517466246692	0.832514334718911	-0.100471658367338	0.474103997765374	0.060677311645951	0.666030540686062	-0.108467209134312	0.439458005354035	0.792312266243019	1.5791379658725e-12	0.0865053516584438	0.537955403830919	-0.0865053516584438	0.537955403830919	-0.0225325519654475	0.872764368846789	-0.0931773553387598	0.506938570312185	-0.0585037464171446	0.677326278162051	-0.12464364607763	0.373865181524659	0.0576025821751648	0.682030413855591	-0.0983961218986407	0.483329719295408	-0.0263129378850663	0.851640583912718	-0.111446859494126	0.426917118694813	0.172125728760194	0.217785938924356	-0.0889291906150875	0.526581461725848	-0.0156512991432776	0.9114316417187	-0.133526541172633	0.340496028714769	0.586404783532515	3.9499467780168e-06	0.49995906307211	0.000137993349098742
TRINITY_DN1233_c0_g1_i5.p1_Eve	PREDICTED: uncharacterized protein LOC108674712 isoform X2	greenyellow	-0.235464939727963	0.0896415888132624	0.116822223925301	0.404812810934242	0.359137750916652	0.0082670373075289	0.592607150474818	2.93988042049616e-06	0.300508173863205	0.0287882029782523	0.357480929692992	0.00859125484369471	0.34283946960336	0.0119686346500053	-0.160834255259555	0.249946447217249	-0.294373516640341	0.0323848134724896	0.5762095892422	6.33513583037487e-06	-0.0858401234960167	0.541097796593782	0.335955211620776	0.0139163049636463	0.475166384547031	0.000323967988249531	-0.184315756907908	0.186436495254495	0.119173688263086	0.395356040572813	0.106925517578664	0.446026427464842	0.361077942617258	0.00790091409933197	-0.264308804406945	0.0558149951174242	-0.123801614473424	0.377126946347128	0.13828703547579	0.32340073219312	-0.271586076399159	0.049162808798053	-0.0378070051442658	0.788105082527825	0.0378070051442658	0.788105082527825	0.030500741796491	0.828360840702677	0.131592998836269	0.347596978858069	0.0166656449717532	0.905716815152827	0.142600622029904	0.30838785377602	0.242543458938642	0.0801404801861561	0.248575639847709	0.0726866110954509	-0.163312783790115	0.242625621641331	-0.197580441109616	0.15615236446581	-0.0852916968910603	0.543695117131117	-0.0876933602113597	0.53236571576367	0.169271179750919	0.225629191225667	0.0221153307450404	0.875101368607529	-0.168567952118103	0.22759106381424	-0.202393343009017	0.146112514630893
TRINITY_DN12332_c0_g1_i22.p1_Eve;TRINITY_DN18814_c0_g1_i19.p1_Ecy;TRINITY_DN36010_c0_g1_i1.p1_Gla;NODE_99819_length_768_cov_15.342142_g80348_i0.p1_Gla	CHL1	green	0.954833082863526	1.5364800326118e-28	0.835328380183174	7.39888742257029e-15	-0.329537416694575	0.0159704163284828	-0.378048784579406	0.00525438426655913	0.471363628724277	0.000367198663491122	-0.196492289872146	0.158491016201736	0.369452596657715	0.00647747616124029	-0.303042668266684	0.0274029618638218	-0.211271504987893	0.128862404393488	-0.0741824773516303	0.597563810260249	0.152452166099153	0.275806171015539	-0.108908958459142	0.437585901334651	0.240052434363605	0.0833890656693771	-0.308038804122604	0.0248353118725239	-0.0904221621174168	0.519635457063403	-0.129862441294712	0.354029359746383	-0.114795323661026	0.413068603625383	-0.128782419171689	0.358080468830261	-0.137791233296398	0.325155424864908	-0.131164009177862	0.349184744245511	0.8682406315234	3.80814810804805e-17	-0.121377297796805	0.386612605948367	0.121377297796805	0.386612605948367	-0.0742875474000763	0.597043482900643	-0.0495280973251693	0.724696991678154	-0.0763534489941794	0.586853638968345	-0.101468022180331	0.469708772668515	-0.0416731287750973	0.767016724998778	-0.134677089934349	0.33631374312712	-0.104599261560584	0.456039397189454	-0.07474587170111	0.594776114199069	-0.121589783084675	0.385775608741263	-0.0703012161431787	0.616922844449082	-0.103406885578239	0.461218930728039	-0.0692785567523887	0.622067727810697	0.585761936512085	4.07130525471772e-06	0.581190815340924	5.03942100472667e-06
TRINITY_DN1235_c0_g1_i9.p1_Eve;NODE_5595_length_3988_cov_726.331048_g2615_i1.p1_Ecy;TRINITY_DN4636_c0_g1_i10.p1_Gla;NODE_7433_length_3518_cov_151.194869_g2615_i2.p1_Ecy	GALE	red	0.500326618336015	0.000136190765649094	0.468555651727376	0.000402407534483552	-0.239347503309793	0.0843269149960848	-0.0389628035513694	0.781784042852477	0.56369743478863	1.10744178420199e-05	0.435617416621681	0.00111329492033372	0.141570267858081	0.311932536736701	0.0657011127693648	0.640205531417134	-0.316494681144408	0.0209504634248804	0.133077704683419	0.34213629243954	0.133970409392783	0.338878737398748	0.00311404222539441	0.982344236781002	0.212507612740856	0.126587922416645	0.0501430225771917	0.721416343219868	-0.105972410395094	0.450114147211521	-0.289914438341109	0.0352271454648677	0.00821395114826584	0.953451117427936	-0.288131995390218	0.0364196718943904	-0.231483759166573	0.0953593451671757	0.339042270721513	0.0130117153199916	0.423185048877285	0.00159319120820951	0.0685088560848702	0.625951873465825	-0.0685088560848702	0.625951873465825	-0.0995116998632385	0.478359281967062	-0.0457903487049047	0.744741698298245	-0.17052432540954	0.222162252428507	-0.226986325177642	0.102155065586366	-0.0172735709601307	0.902294009037563	0.0285359733555464	0.839265930929441	-0.163638396988658	0.241674846470222	-0.231428290955277	0.0954409634580278	-0.195179644094586	0.161346262715586	-0.122214895595103	0.383319472879017	0.141735731430968	0.3113615504517	0.31676418826379	0.0208356208987829	0.529971871513328	4.48115376835032e-05	0.0502702339179728	0.720738284196362
TRINITY_DN1239_c0_g1_i5.p2_Eve;TRINITY_DN238_c0_g1_i24.p1_Ecy;NODE_18741_length_2147_cov_671.460915_g11123_i0.p1_Ecy;TRINITY_DN10504_c0_g1_i3.p2_Gla	PREDICTED: uncharacterized protein LOC108666451	greenyellow	-0.291616507849326	0.0341187501233602	-0.166958658235307	0.232124984158822	0.0382881297304449	0.785472150600549	-0.0700743071166241	0.618062835569066	0.414797359119793	0.00201381998808114	0.783581664389536	4.02623485138798e-12	-0.121108431046927	0.387673234001902	0.117114088345713	0.403631952396901	-0.0145307245944806	0.917750121205873	0.115118374783992	0.411746337140755	-0.0154715715637083	0.91244469936914	0.150887640069679	0.28082214515417	-0.0353488900946662	0.801593096357381	0.0784281866540887	0.576699634042541	-0.123506082720794	0.378275766617037	-0.258756365613602	0.0613648599650078	-0.208346380965382	0.134367286005593	-0.0757245606010547	0.589947281935928	NA	NA	0.638981239509296	2.61819745593297e-07	-0.34722176370263	0.0108549711417433	0.169076164368186	0.226172069640735	-0.169076164368186	0.226172069640735	-0.0986660735854734	0.482124465578277	-0.0773881448452306	0.58177967229942	-0.124036574720183	0.376215076729043	-0.221669906037494	0.110663777430641	NA	NA	-0.208346380965382	0.134367286005593	-0.0563056050975384	0.688821776603126	-0.0504649257414612	0.719700954789694	NA	NA	NA	NA	0.412661592444049	0.00213559826274201	0.405882224675102	0.00256668896896026	-0.192692757747612	0.166858720398616	-0.277700386283134	0.0440860902394241
TRINITY_DN962_c0_g1_i5.p1_Eve;TRINITY_DN12397_c0_g2_i2.p1_Ecy;TRINITY_DN5148_c0_g1_i4.p1_Gla	eIF5	blue	0.146669361533148	0.294643967750037	-0.212720598016714	0.126199103795166	-0.398198317849004	0.00314715399308623	-0.425217811646546	0.00150389075095653	-0.317941774715453	0.0203400511879126	-0.36255703053051	0.00763134679829002	-0.353073806148674	0.00950788196577456	0.579182332124057	5.52899994001278e-06	0.0968662491284336	0.49019002053461	-0.459819255665	0.000532391366235688	0.177201149403604	0.204314287375906	-0.198415505308225	0.154374945539463	-0.483831992481438	0.000242186170542735	0.528036152542044	4.83389095019619e-05	-0.111574089080879	0.426386175125967	-0.15466901809038	0.268800936168857	-0.327321512275314	0.0167372629929848	0.0339994166621044	0.809022583084816	0.0137728885976752	0.92202614338484	-0.323085290535338	0.0182907732856866	0.169241154414257	0.22571271608614	0.334304604899869	0.0144217004378803	-0.334304604899869	0.0144217004378803	NA	NA	-0.111574089080879	0.426386175125967	-0.197063139813871	0.157260959665273	-0.0178675056795521	0.898951678464618	-0.165245200156191	0.237020326860748	-0.274747359461138	0.0464816130687665	-0.160693413407931	0.250366898396363	0.175849380980714	0.207843373015903	0.204814839553308	0.14124624242866	-0.186045556196064	0.182264746658361	-0.312591488781829	0.0226746168069948	-0.141442539416671	0.312373763250752	0.410390530913816	0.0022722351169487	-0.130989765956382	0.349830922696644
TRINITY_DN124037_c0_g2_i1.p1_Eve;TRINITY_DN82132_c0_g1_i1.p1_Gla;TRINITY_DN30535_c0_g1_i1.p1_Ecy;NODE_49571_length_1296_cov_21.988773_g36884_i0.p1_Gla;TRINITY_DN255799_c0_g1_i1.p1_Eve	NFS1	green	0.569648876867416	8.51493021379471e-06	0.518125209436325	7.07427766001597e-05	-0.0729425586962605	0.603719167758118	-0.178770190335781	0.200271256318181	0.479956192452799	0.0002761066434341	0.058315957552357	0.67830554895044	0.315198459441343	0.0215103142152392	-0.280144800984132	0.0421805025858494	-0.070500837046061	0.615920688951861	0.128390007583757	0.359559365343864	0.134587570385327	0.33663799453326	0.146725737514834	0.294456376964723	0.167983226947734	0.229231293541598	-0.294692089242348	0.0321892636961204	0.0123568497512526	0.93002178745593	-0.0425273254958007	0.76237928890766	-0.175510088449496	0.208735863235454	-0.0385950031956947	0.783794040693268	-0.030495436277261	0.828390245816121	0.00128622592382639	0.992706973656974	0.485145297900119	0.000231582425625059	0.165226390527653	0.237074455695257	-0.165226390527653	0.237074455695257	0.0605398753859221	0.66674263900178	-0.0438303647582226	0.755321051692998	0.0424551283899704	0.762770929643184	-0.100903346721374	0.472197018774129	-0.0442727649950553	0.752929147622191	-0.196942779351201	0.15751972428012	0.109427744287144	0.435393018086795	-0.16326668015286	0.242760448035147	0.000536954217200189	0.996955383291419	-0.0430772237335306	0.759398252000189	0.0251499374837278	0.858128837275031	-0.0259200543951966	0.853831371015704	0.516098740202378	7.63608377919247e-05	0.139937440088534	0.317603023209788
TRINITY_DN124777_c0_g3_i4.p1_Gla;TRINITY_DN1610_c1_g1_i1.p1_Ecy;TRINITY_DN36731_c0_g1_i1.p1_Gla;TRINITY_DN86075_c0_g1_i1.p1_Gla	PHB	turquoise	0.00339188289873539	0.980769240426495	-0.26936343454266	0.0511222607754311	-0.562768635958784	1.15328154189396e-05	-0.49601524449518	0.000158753987411668	-0.240994944010641	0.0821479665173194	0.206506284680114	0.137919485485332	-0.543240821891278	2.63217981131702e-05	0.0388506772393879	0.782396654509203	0.505596648950419	0.000112603514040868	-0.37867293680798	0.00517403699857729	0.332729216929424	0.0149186287280139	-0.113503693423586	0.418379644717182	-0.563717479965723	1.10647133662466e-05	0.145880699281468	0.297276383325933	-0.104579557726696	0.456124729424433	-0.375388407915334	0.00560924511466408	-0.295220191914486	0.0318672606745091	0.517496567401139	7.24436289898776e-05	-0.31290278834875	0.0225328523346372	0.142376695489652	0.30915601137521	0.0347459130129397	0.80491066003089	0.435436094808615	0.00111923901611122	-0.435436094808615	0.00111923901611122	NA	NA	-0.104579557726696	0.456124729424433	NA	NA	-0.375388407915334	0.00560924511466408	-0.210963975230844	0.129433026051172	-0.199278924053582	0.152552902828441	0.659427677061817	7.88949081059876e-08	-0.0199191914156174	0.887419674979358	-0.237829031276641	0.0863752315192179	-0.188585591635563	0.176261324806556	0.143704264501933	0.304619829323923	0.041511766372655	0.767893677228887	0.133618736226128	0.340159709959391	-0.0405798598841754	0.772963896059183
TRINITY_DN12495_c0_g1_i10.p1_Eve	HGD	grey	-0.429227170603723	0.00134075882958451	-0.221355048024783	0.111184223324161	0.36098552540549	0.00791802859328758	0.424317989781996	0.00154285339080481	-0.0781502081890093	0.578055419045784	-0.0224759344296477	0.873081440448404	0.0894161759588518	0.524310731981104	-0.237652431911655	0.0866159610117422	0.226913173521073	0.102268610021105	0.222963568092365	0.10854498213065	0.154548781515903	0.269177814361355	-0.0556112047964808	0.692467934641852	0.211624096790049	0.128210505877487	-0.243114160772143	0.0794104540900949	0.306868683520718	0.0254177806720843	0.0201896563302725	0.885901131883328	0.195168045002503	0.161371659741378	0.202873926129859	0.145136961463948	0.102089978544742	0.46697627591059	-0.0745809316980227	0.595591646623823	-0.488615511531976	0.000205565163644052	-0.195149321033966	0.161412663364141	0.195149321033966	0.161412663364141	0.193786538748047	0.164417555514192	0.226970601631518	0.102179463121988	-0.0372814060153724	0.790984085539101	0.0649640680756022	0.643968897733482	0.0352082323642242	0.80236668336572	0.232392708750314	0.0940295891769748	0.0812613749646735	0.562965025042583	0.196905338030044	0.157600283685415	0.146305944685706	0.295855100107871	-0.00632721847268526	0.964135296096602	-0.110421095667904	0.431211383464068	0.0162167721955917	0.908245198380106	-0.353086227738556	0.00950518399200975	-0.316869608153744	0.0207908443710357
TRINITY_DN12566_c0_g1_i11.p1_Ecy;TRINITY_DN4070_c0_g1_i1.p1_Gla	ACTR1A	tan	0.40720838032894	0.00247674580231446	0.725576814687207	7.9397256444819e-10	0.445617175498812	0.000826194873451352	0.437358575186154	0.00105764111451249	0.678619809441812	2.34711820669469e-08	0.140510090300343	0.315606905417575	0.787166268078917	2.75613334072289e-12	-0.447485492941342	0.000780626583870898	-0.551052088594641	1.90393870670623e-05	0.629562857170106	4.41878755725247e-07	0.0370258760928243	0.792384769885868	0.299177745730331	0.0295384591551259	0.767433845888783	2.03996730323953e-11	-0.486159445947602	0.000223685183551024	0.206424251942566	0.138079464241752	0.157037502642173	0.261448627446135	0.176271459780853	0.206736870235226	-0.447237843436567	0.000786533724904679	0.0225021771396244	0.87293447259855	0.111349726500159	0.427322717291702	0.228638690171319	0.0996161434379497	-0.260017545253283	0.060066887809938	0.260017545253283	0.060066887809938	0.164637753928552	0.238772670831408	0.118396920564327	0.398465502432579	0.103625705493253	0.460266021787562	0.111693269991608	0.425889158708212	0.0878773826519822	0.531502432742907	0.153813866181221	0.271489032510972	-0.493484195062772	0.00017353971275948	-0.119737440703097	0.393108233279194	0.0235853715156819	0.86687199491558	0.00726805932957912	0.958806610414968	0.0438460457146604	0.755236231154363	0.106963494713431	0.445863975925781	0.162552055194783	0.244856848739353	0.150941522425751	0.280648402036514
TRINITY_DN1261_c0_g1_i18.p1_Eve;NODE_1049_length_6625_cov_960.781782_g644_i0.p1_Eve;TRINITY_DN4185_c0_g1_i10.p1_Gla;NODE_22299_length_1919_cov_1887.208556_g1276_i3.p1_Ecy	Moe	red	0.659537817945113	7.83673306346475e-08	0.94323919835739	4.52950855157491e-26	0.198294359422699	0.154631873334514	0.322967227142024	0.0183357666795713	0.742849143797127	1.90816963577049e-10	0.131699512626262	0.347203444328975	0.819683162144377	6.12746220571036e-14	-0.463884745819158	0.000467803061654978	-0.628600600458948	4.65693435558601e-07	0.71248571987596	2.18236169135127e-09	-0.0914659795857664	0.514806525327337	0.497547912201833	0.000150369032067333	0.711385510147911	2.3699091512092e-09	-0.482569794524237	0.00025279166331038	0.133910844088585	0.339095492990285	0.0753703857472704	0.591692749922257	0.170851118146313	0.221264269218097	-0.524442529940751	5.55724040175885e-05	-0.0567887365134868	0.686289075048503	0.150994655651449	0.280477143851928	0.490401577579289	0.000193239325890325	-0.0117621178325503	0.933382023576665	0.0117621178325503	0.933382023576665	0.158835143127792	0.255959221978308	0.0247741557361065	0.860227293563655	0.116766906916747	0.405036844545689	-0.013424240560292	0.923994100945862	0.202312650876762	0.146276790746622	0.0319465999439254	0.820356198673817	-0.368094604347065	0.0066918475294559	-0.350984764259789	0.00997115249206721	0.0478267318375425	0.733799265953983	-0.125691524383472	0.369829769204572	0.150033680929676	0.28358518780246	0.046863947919676	0.738966365214199	0.273076786682962	0.0478832053840714	0.399327979592114	0.00305512919349028
TRINITY_DN12707_c0_g2_i4.p1_Eve;TRINITY_DN1334_c0_g3_i2.p1_Ecy;NODE_35162_length_1592_cov_63.549579_g25362_i0.p1_Gla	ade5	turquoise	0.158526419549946	0.256896393829543	0.20865570076959	0.1337769626689	0.329704488494422	0.0159138337688756	0.390309205261735	0.00386102817181612	0.261705885333865	0.0583639639359386	0.092270425373401	0.511100479365598	0.308487647360518	0.0246148802935595	0.249082202665938	0.0720866066498645	-0.513742929076828	8.34046283973652e-05	0.206183838092366	0.138549114142264	0.344059000186137	0.0116492665712161	-0.0721351902445217	0.607742003397256	0.321456400449851	0.0189198828993871	0.173350496585449	0.214479731160794	0.160681158002247	0.250403506758519	-0.025333376932887	0.857104819206912	0.189652755697838	0.173782205161319	-0.523904153683556	5.6737938050841e-05	0.0498090278417241	0.723197604589842	-0.0895236425227142	0.523810290227639	0.0261025802973865	0.852813437575491	-0.0821916790895419	0.558488778326504	0.0821916790895419	0.558488778326504	0.00465816353656687	0.973592081626084	0.21487409180562	0.122318294564959	0.0233966662719656	0.867927613774186	-0.0580086484275375	0.679909224358309	-0.135039749048995	0.335002140496078	0.350815782237114	0.0100094647365357	-0.287051906136269	0.0371583971094375	-0.437574676524335	0.00105091083765981	-0.084674994414945	0.546622958826978	0.153567262927853	0.272267515323875	-0.109446188160539	0.435315170117527	-0.00468306176427617	0.973450979775221	0.134537900926837	0.336817987868891	-0.0988749869039266	0.48119281944088
TRINITY_DN12712_c0_g2_i10.p1_Eve;NODE_4717_length_4273_cov_149.588542_g2769_i0.p1_Ecy;TRINITY_DN7713_c0_g1_i17.p1_Gla	PREDICTED: uncharacterized protein LOC108672899	grey	0.0927034427626771	0.509111201214638	-0.0191886479254476	0.891523349200293	-0.274623107748921	0.0465846922424645	-0.329508758678038	0.0159801392201121	0.149419869963251	0.285582211440428	0.356129133403032	0.00886389546862334	-0.213024946888281	0.12564506183754	0.269505804962025	0.0509948761095901	0.0668404512802018	0.634405698736524	-0.246662442323166	0.0749885734724279	0.212188756267613	0.127171706221238	-0.0632556451035332	0.652726143015802	-0.221968386466595	0.110172128240555	0.303079574753434	0.0273832100789347	-0.208144758097197	0.134753125078208	-0.301025399439618	0.028500857873135	-0.222567907592212	0.109189673201162	0.0439912158162456	0.754451121352781	-0.0566656519606962	0.686933993468397	0.23197941824081	0.0946324166399846	0.0722508919755901	0.607164790298804	0.186670220606153	0.180774880188788	-0.186670220606153	0.180774880188788	-0.0724333881285397	0.606254836126314	-0.200046837257163	0.150945785876338	-0.0893281063778467	0.524721024549478	-0.305204830872066	0.0262657349932116	-0.0890866588495627	0.525846681439486	-0.218086236438992	0.116698735532769	0.15529981090738	0.266829494911087	-0.0954061536750218	0.496784502000207	-0.0335186719399237	0.811673386007019	-0.0436311197266362	0.756399045504256	0.0256122295133882	0.85554862174655	0.280705128673594	0.0417533531933555	0.0296914413798201	0.83284895174826	0.066435220989265	0.6364660629974
TRINITY_DN1272_c0_g2_i2.p1_Eve;NODE_4344_length_4410_cov_66.626920_g2553_i0.p1_Ecy;TRINITY_DN4997_c2_g1_i10.p1_Ecy;NODE_45526_length_1251_cov_122.960899_g2513_i2.p1_Eve;TRINITY_DN29665_c0_g1_i3.p1_Gla	PDHX	pink	0.124191346687739	0.375615135983558	0.45869203295664	0.000551673067954682	0.440057843748952	0.000976287155325459	0.312137114128686	0.0228828862168738	0.820267062198067	5.68357367396847e-14	0.631021013501161	4.07952205568101e-07	0.580035575708694	5.31585935728896e-06	-0.265683834468612	0.0545052306999018	-0.434882594137953	0.00113756033093622	0.448971786586447	0.000746005828343715	0.212186135078447	0.127176513678079	0.198920217529909	0.153307931144634	0.589095188672745	3.47761629987237e-06	-0.327102441124129	0.016814751291731	-0.0429193090217743	0.760253965895675	0.0843579460244852	0.548131112945055	0.0183661570702506	0.896146888733371	-0.435150565241959	0.00112865696170215	0.19502302180876	0.161689445484127	0.408573823266204	0.00238707159743747	-0.0155330035547345	0.912098414428123	-0.146796559876865	0.294220826028058	0.146796559876865	0.294220826028058	-0.0560343214166845	0.690245404100668	-0.0028136702515477	0.984047031329349	0.0955545831493094	0.496112036296134	0.0201112049993196	0.886341560443188	0.058774471243002	0.675915448720402	-0.0335920654009317	0.811268561757494	-0.263515348953553	0.0565822878332881	-0.333133045940077	0.0147898734287109	0.0989707714086881	0.480765987897566	0.168431323920779	0.227973594997516	0.16605307774483	0.234703476391566	0.386875927001806	0.00421387155800439	-0.0277739388542934	0.843503654951173	0.00647615739868116	0.963291634020225
TRINITY_DN12725_c0_g1_i2.p1_Eve;TRINITY_DN35503_c0_g1_i1.p1_Ecy;NODE_52659_length_1245_cov_416.183110_g39416_i0.p1_Gla	PSMB4	brown	-0.0101254680567071	0.942634870257775	0.0811719705036428	0.563396085959721	0.338870832071003	0.0130605939793656	0.0838651300505086	0.55047932119686	0.249899054009239	0.0711273733115675	0.088176415288658	0.530101085923134	0.244490660627352	0.0776712529642003	0.106519738799253	0.447764232911744	-0.264193580045659	0.055925895421139	0.0943885198461855	0.501407597126041	0.174430776674455	0.211592841088467	-0.0855699633013931	0.542376509664011	0.21391121380578	0.124042158951463	0.118121671995227	0.399570763582142	0.105401317057172	0.452573305401729	0.117376398737523	0.402572376443205	-0.190254983329197	0.172394381402735	-0.267838733149615	0.052502747243157	0.26887005746396	0.0515657068770588	-0.0234519946553744	0.867618082532726	-0.121658111215664	0.385506686912196	0.0374579031936268	0.790017000238871	-0.0374579031936268	0.790017000238871	0.074431035581995	0.596333224676582	0.0700879692522713	0.617994171704174	0.0329752806093615	0.814672141524615	0.127963128987319	0.361172379745864	-0.13562906444918	0.332877636318275	-0.125235425892827	0.371582980438912	-0.154417796262836	0.269588784281392	-0.212824172353712	0.126010348455269	0.196195181693269	0.159134008494171	0.172460867579309	0.216877734443532	-0.0929733844486739	0.50787308586761	0.068242425124871	0.627298722594815	0.032302020304955	0.818391244065154	-0.199111218271309	0.152905558176947
TRINITY_DN6037_c0_g1_i12.p1_Ecy;TRINITY_DN12739_c0_g1_i6.p1_Eve;TRINITY_DN6037_c0_g1_i6.p1_Ecy;TRINITY_DN6037_c0_g1_i8.p1_Ecy;TRINITY_DN12739_c0_g1_i2.p1_Eve;NODE_6536_length_3598_cov_206.840518_g3914_i0.p1_Eve;TRINITY_DN6037_c0_g1_i5.p1_Ecy;TRINITY_DN5113_c0_g1_i3.p1_Gla;TRINITY_DN5113_c0_g1_i9.p1_Gla;NODE_7199_length_3571_cov_162.662976_g3221_i1.p1_Ecy	LDB3	brown	-0.286372934915318	0.0376290817014693	0.0759731308227682	0.588723638090858	0.905190754272703	1.36653519443313e-20	0.473127529827477	0.000346534759735613	0.19733427847466	0.156679180319413	-0.0156618635717611	0.911372098287311	0.549057298446858	2.06970912124275e-05	-0.257996220142561	0.0621580013948463	-0.364408417665087	0.0073052240107495	0.388289488426353	0.00406530151456163	-0.135298942162328	0.334066697725365	0.164457643836955	0.239293947761505	0.46424390517882	0.000462452867634731	-0.325251130192599	0.017481868976314	0.265122977545528	0.0550364306516792	0.440002041249692	0.000977910422867153	0.0757638376241397	0.589753856180392	-0.335421195600615	0.0140781278476325	0.379547570590883	0.00506325779490799	-0.096846616238291	0.490278387883733	-0.375804296054044	0.00555242434915002	-0.300117713273186	0.0290067230917564	0.300117713273186	0.0290067230917564	0.0704926144709699	0.615961954991106	0.293025697665434	0.0332231046993839	0.246674269889388	0.0749741671918458	0.356626133766472	0.00876279751232863	0.0451396880686165	0.748248682229377	0.0587424523217777	0.676082251612802	-0.256028148847124	0.0642497748772327	-0.20387822369115	0.143113940630832	0.0814722523754935	0.561948897934988	0.438937157302992	0.00100935547629165	-0.106600070731123	0.447419903891479	-0.0188175037123718	0.89360926084895	-0.239306926027327	0.0843811505465569	-0.27596996419135	0.0454772404273997
TRINITY_DN1280_c0_g1_i14.p1_Eve;NODE_19029_length_2197_cov_7661.171322_g306_i16.p1_Gla	Mhc	brown	-0.190688233302583	0.17140095045405	0.0850627565525544	0.544781144631736	0.583128942832807	4.6054332533232e-06	0.18601234807037	0.18234419683068	0.476096432684123	0.000314123997613968	0.590376961224571	3.27156473018614e-06	0.350302552185964	0.0101266069708796	-0.278536020668975	0.0434268800967485	-0.197257996442898	0.156842697555038	0.235319689374364	0.0898453777970337	0.0346694028209096	0.805331862123771	0.0816811186021956	0.560943310354647	0.289426369003568	0.0355504229409812	-0.312679591902448	0.0226344189504232	-0.0545352869987237	0.698131020209262	0.0510703738684336	0.716478298110907	-0.0143429974622868	0.918809144492882	-0.250061520629868	0.07093780369851	0.356896911494977	0.00870813868026061	0.388016930625086	0.00409358401015218	-0.272994079930136	0.0479534808751941	-0.142500656685924	0.30873062341713	0.142500656685924	0.30873062341713	-0.0869912736817788	0.535665645984764	0.0122162554423805	0.930816038425644	0.0811447791185194	0.563527219016394	-0.0111206104074537	0.937007831299166	-0.0494887733372003	0.72490695423724	0.029822646030027	0.832120971299554	-0.120012168245336	0.392015561323723	-0.22285491461255	0.108721730876519	-0.0914832284937246	0.514726918500555	0.580835619125618	5.12296135224044e-06	0.411656921851883	0.00219511535581136	0.0921261730427099	0.511764046968587	-0.17451007217629	0.211382014378934	-0.199800551814768	0.151459851568685
